TransactionID,TransactionDate,CustomerID,Amount
1810,5/17/2014,447,12.49
1811,4/7/2014,447,5.1
1812,2/3/2014,448,17.45
1813,10/31/2015,448,7.18
1814,4/29/2014,448,9.67
1815,12/27/2015,448,6.64
1816,4/12/2014,448,1.45
1817,8/2/2012,449,9.52
1818,7/31/2015,449,4.56
1819,4/11/2012,450,12.11
1820,11/22/2013,450,20.52
1821,2/22/2014,450,2.47
1822,12/3/2014,450,7.15
1823,1/27/2015,450,10.14
1824,11/4/2015,450,6.9
1825,10/13/2014,451,0.34
1826,12/21/2014,451,13.11
1827,1/21/2015,451,27.67
1828,8/6/2015,452,0.82
1829,2/13/2015,453,7.61
1830,8/5/2011,454,1.58
1831,1/30/2012,454,16.87
1832,11/21/2015,454,0.8
1833,5/9/2012,454,2.33
1834,3/6/2015,454,8.97
1835,6/16/2012,454,9.34
1836,2/24/2011,455,9.55
1837,11/9/2014,455,13.51
1838,6/13/2010,456,12.55
1839,9/11/2014,456,6.82
1840,3/19/2015,456,17.01
1841,12/19/2013,457,15.75
1842,7/22/2014,457,3.91
1843,3/3/2014,457,4.79
1844,3/8/2013,458,5.18
1845,7/11/2014,458,11.34
1846,2/18/2014,458,1.26
1847,2/21/2014,459,4
1848,6/4/2013,460,4.84
1849,2/27/2014,460,12.35
1850,7/18/2013,460,14.33
1851,1/21/2015,460,1.97
1852,8/23/2015,460,9.63
1853,5/29/2014,460,0.11
1854,8/12/2015,460,8.84
1855,11/6/2013,460,8.4
1856,4/18/2014,460,14.48
1857,1/10/2013,461,0.35
1858,12/22/2013,461,0.48
1859,5/23/2015,461,1.63
1860,3/4/2015,461,1.56
1861,5/20/2010,462,8.16
1862,11/29/2011,462,4.88
1863,4/10/2011,462,8.59
1864,5/5/2014,462,2.68
1865,11/15/2011,462,4.32
1866,6/17/2011,462,15.44
1867,3/7/2011,462,1.35
1868,10/17/2014,462,4.75
1869,6/13/2013,462,2.63
1870,4/10/2012,462,5.93
1871,9/23/2010,462,11.05
1872,11/1/2012,463,19.96
1873,1/16/2013,463,7.93
1874,11/5/2012,463,14.31
1875,7/12/2015,463,19.24
1876,7/14/2014,463,1.59
1877,4/14/2014,463,0.08
1878,1/10/2013,463,2.25
1879,1/31/2012,464,11.35
1880,5/28/2014,464,2.65
1881,12/25/2013,464,7.7
1882,2/17/2015,464,5.29
1883,8/27/2013,464,7.17
1884,11/12/2013,464,7
1885,4/27/2013,464,5.06
1886,1/14/2015,464,4.7
1887,7/12/2010,465,6.48
1888,5/3/2013,465,1.56
1889,3/16/2014,465,16.99
1890,4/16/2012,465,2.14
1891,4/20/2013,465,5.2
1892,5/3/2014,466,18.15
1893,10/25/2014,466,18.87
1894,6/6/2014,466,10.78
1895,9/1/2015,466,19.8
1896,8/10/2014,466,1.19
1897,12/23/2014,466,5.55
1898,8/6/2014,466,10.16
1899,6/24/2015,466,8.39
1900,8/20/2014,466,5.22
1901,11/7/2015,466,20.73
1902,6/3/2011,467,6.86
1903,4/30/2014,467,12.52
1904,8/11/2015,467,7.38
1905,11/19/2013,468,16.33
1906,2/23/2015,468,5.43
1907,7/11/2014,468,10.61
1908,11/23/2015,468,10.6
1909,9/17/2015,468,1.06
1910,8/23/2015,468,23.46
1911,11/23/2013,468,9.96
1912,12/6/2013,469,6.94
1913,5/5/2010,470,19.41
1914,5/27/2010,471,13.27
1915,4/21/2011,471,7.39
1916,3/17/2012,471,9.11
1917,12/22/2013,471,9.35
1918,11/14/2012,471,6.73
1919,7/15/2015,472,7.15
1920,12/25/2012,473,0.17
1921,5/9/2014,473,0.41
1922,4/16/2014,473,2.11
1923,3/12/2014,473,2.69
1924,7/2/2013,473,16.52
1925,12/16/2013,474,20.93
1926,3/19/2015,474,7.88
1927,5/16/2014,474,6.28
1928,1/26/2015,474,9.18
1929,7/13/2014,474,13.89
1930,7/15/2014,474,7.06
1931,6/11/2015,474,2.11
1932,6/17/2014,474,11.63
1933,12/2/2015,474,6.61
1934,7/24/2015,474,8.35
1935,6/17/2013,475,13.09
1936,6/29/2015,475,14.23
1937,12/28/2014,475,5.84
1938,4/12/2011,476,1.95
1939,9/12/2012,476,7.45
1940,11/25/2013,476,15.56
1941,9/9/2011,476,12.24
1942,1/2/2012,476,1.85
1943,4/5/2010,477,9.16
1944,4/23/2010,477,19.77
1945,11/23/2012,478,4.97
1946,4/14/2015,478,7.29
1947,3/25/2014,478,18.52
1948,11/27/2013,478,10.45
1949,8/3/2014,478,0.62
1950,2/5/2014,478,16.52
1951,10/24/2011,479,3.9
1952,6/16/2013,479,9.93
1953,11/16/2014,480,8.03
1954,2/16/2015,480,1.61
1955,6/1/2011,481,7.03
1956,5/5/2015,481,1.22
1957,5/5/2013,481,5.05
1958,7/21/2013,481,0.18
1959,5/9/2013,481,5.03
1960,5/14/2014,481,10.45
1961,2/9/2014,482,24
1962,3/4/2011,483,0.39
1963,12/13/2013,483,17.19
1964,8/12/2014,483,0.1
1965,5/31/2013,484,3.05
1966,7/3/2015,484,6.71
1967,2/1/2015,484,16.5
1968,6/30/2015,484,1.11
1969,7/22/2014,485,16.32
1970,3/30/2015,485,2.25
1971,11/7/2015,485,10.53
1972,7/23/2014,485,8.14
1973,3/14/2015,485,1.19
1974,1/25/2012,486,5.44
1975,2/16/2014,486,19.27
1976,2/11/2014,487,1.3
1977,2/8/2015,487,3.31
1978,7/13/2014,487,24.86
1979,10/14/2015,487,2.02
1980,8/17/2015,488,6.59
1981,8/20/2013,489,6.44
1982,1/18/2012,490,21.91
1983,3/8/2012,490,14.68
1984,9/17/2013,490,0.12
1985,2/17/2015,490,7.59
1986,5/25/2013,490,1.98
1987,5/5/2013,490,10.59
1988,8/20/2013,491,10.44
1989,9/26/2014,492,7.68
1990,9/8/2015,492,0.84
1991,11/8/2014,492,12.97
1992,4/19/2015,492,13.85
1993,5/24/2015,492,0.8
1994,2/27/2015,492,2.71
1995,10/4/2015,492,10.02
1996,3/19/2010,493,2.35
1997,5/4/2011,493,16.93
1998,1/12/2011,493,2.15
1999,7/20/2013,493,8.66
2000,10/17/2012,493,11.73
2001,4/18/2015,493,4.26
2002,5/31/2015,494,7.91
2003,9/17/2014,495,7.41
2004,10/23/2014,495,3.29
2005,9/11/2015,495,5.6
2006,9/18/2015,495,0.2
2007,12/24/2014,495,2.07
2008,2/16/2010,496,13.54
2009,3/26/2015,497,5.77
2010,11/19/2015,497,10.31
2011,12/20/2012,498,10.81
2012,12/17/2015,498,6.72
2013,4/1/2014,498,17.89
2014,1/2/2014,498,7.28
2015,8/29/2014,499,4.19
2016,1/19/2015,499,5
2017,3/31/2015,499,6.28
2018,7/13/2014,500,11.24
2019,10/7/2013,501,14.4
2020,6/1/2010,502,2.9
2021,2/8/2011,502,15.75
2022,1/18/2012,502,4.56
2023,11/18/2011,502,3.8
2024,5/10/2011,502,23.25
2025,12/8/2012,502,3.11
2026,1/28/2012,503,5.86
2027,9/14/2014,503,3.14
2028,7/4/2014,504,0.94
2029,12/2/2015,504,10.53
2030,3/20/2015,504,14.88
2031,1/30/2012,505,3.28
2032,2/23/2013,505,2.45
2033,4/7/2012,505,1.66
2034,1/28/2015,505,5.31
2035,5/28/2015,506,10.55
2036,9/28/2010,507,4.59
2037,10/23/2013,507,7.26
2038,7/29/2013,507,6.88
2039,11/12/2012,507,3.14
2040,2/10/2013,507,10.1
2041,2/8/2013,507,7.34
2042,10/26/2015,507,4.6
2043,7/1/2012,507,0.7
2044,1/25/2011,507,9.41
2045,3/22/2015,507,11.02
2046,4/28/2012,507,3.92
2047,11/20/2012,507,14.58
2048,6/22/2013,507,2.21
2049,7/16/2013,508,5.95
2050,10/22/2014,508,1.55
2051,7/7/2014,508,3.18
2052,8/18/2014,508,0.1
2053,3/12/2010,509,9.23
2054,4/10/2011,509,4.17
2055,8/16/2013,509,14.77
2056,3/17/2012,509,7.1
2057,7/12/2014,509,2.85
2058,12/5/2015,509,16.15
2059,1/17/2013,510,25.65
2060,12/23/2013,510,12.77
2061,12/27/2012,511,3.63
2062,7/4/2013,511,2.22
2063,8/11/2015,511,1.73
2064,9/16/2013,511,10.57
2065,6/7/2013,511,0.11
2066,11/26/2012,512,8.78
2067,3/27/2014,512,26.33
2068,12/25/2015,512,18.36
2069,7/28/2015,512,16.3
2070,7/27/2015,513,2.35
2071,10/15/2015,514,1.96
2072,10/30/2015,514,21.22
2073,11/16/2015,514,24.79
2074,8/9/2010,515,2.91
2075,3/19/2014,516,10.61
2076,7/25/2015,516,8.31
2077,10/4/2015,516,5.71
2078,10/21/2015,516,7.51
2079,12/1/2014,516,0.54
2080,10/28/2014,516,11.5
2081,5/14/2014,516,4.46
2082,10/13/2013,517,7.01
2083,2/2/2015,517,12.61
2084,6/9/2014,517,1.14
2085,10/7/2015,517,10.41
2086,12/1/2014,517,15.23
2087,12/30/2013,518,5.11
2088,10/17/2012,519,11.26
2089,2/9/2015,520,4.48
2090,8/12/2015,520,4.09
2091,2/11/2015,521,8.97
2092,5/20/2015,521,10.29
2093,10/3/2014,522,0.64
2094,2/1/2015,522,13.87
2095,11/27/2015,522,14.5
2096,10/18/2014,522,15.72
2097,11/25/2015,522,3.6
2098,4/27/2015,523,4.36
2099,8/16/2010,524,6.7
2100,2/10/2014,525,16.71
2101,4/10/2015,525,21.41
2102,12/19/2015,525,6.34
2103,2/11/2014,525,3.71
2104,7/9/2014,526,1.91
2105,1/16/2013,527,4.46
2106,10/5/2015,527,5.1
2107,3/26/2015,527,12.29
2108,9/13/2015,527,4.21
2109,3/17/2014,527,0.22
2110,11/24/2015,527,12.12
2111,12/27/2013,528,0.4
2112,7/7/2015,528,4.62
2113,9/16/2015,528,2.7
2114,4/8/2015,528,8.03
2115,6/19/2013,529,4.3
2116,7/10/2014,529,2.8
2117,12/24/2014,529,2.4
2118,9/12/2014,530,1.1
2119,4/19/2015,530,7.15
2120,10/14/2011,531,10.45
2121,10/12/2012,531,6.66
2122,3/18/2015,531,11.88
2123,7/29/2014,532,2.17
2124,3/31/2010,533,14.16
2125,12/21/2015,533,17.63
2126,4/10/2014,533,14.58
2127,2/18/2013,533,14.83
2128,4/3/2015,533,3.23
2129,12/27/2010,533,5.18
2130,2/14/2015,533,15.04
2131,8/28/2012,533,17.53
2132,7/4/2010,533,9.88
2133,1/20/2012,533,8.01
2134,1/21/2015,533,13.95
2135,2/10/2012,533,20.36
2136,6/10/2011,533,6.84
2137,10/2/2015,533,2.99
2138,7/2/2014,533,11.23
2139,12/14/2014,533,12.23
2140,8/29/2013,533,0.03
2141,4/29/2012,533,2.5
2142,8/2/2013,534,6.83
2143,6/8/2014,534,1.62
2144,1/19/2015,534,6.81
2145,10/1/2015,534,7.62
2146,2/2/2014,534,5.91
2147,4/6/2015,534,1.16
2148,9/8/2014,535,10.01
2149,10/6/2015,536,12.21
2150,12/9/2010,537,3.15
2151,8/4/2012,537,8.58
2152,6/24/2011,537,0.61
2153,1/23/2011,537,3.15
2154,8/22/2011,537,5.49
2155,11/15/2011,537,4.82
2156,7/1/2011,537,25.88
2157,10/5/2011,537,2.53
2158,10/22/2015,538,4.16
2159,8/6/2012,539,0.36
2160,3/3/2013,539,10.31
2161,3/26/2013,540,15.16
2162,7/30/2013,541,11.15
2163,1/31/2014,541,8.52
2164,10/5/2014,541,11.19
2165,3/31/2015,541,0.48
2166,10/23/2015,541,10.03
2167,7/4/2015,541,3.33
2168,6/28/2015,541,5.12
2169,12/3/2014,541,8.24
2170,11/11/2014,542,11.38
2171,11/18/2012,543,0.22
2172,3/19/2014,543,10.11
2173,3/27/2013,543,16.96
2174,10/25/2014,543,2.29
2175,3/31/2014,543,17.91
2176,3/11/2015,544,0.01
2177,11/17/2011,545,4.68
2178,3/18/2011,546,5.57
2179,2/11/2011,547,6.71
2180,9/11/2013,547,11.29
2181,8/19/2010,548,12.82
2182,1/6/2011,548,1.5
2183,11/13/2012,548,16.45
2184,6/30/2013,549,1.21
2185,11/26/2013,549,3.98
2186,5/21/2015,549,0.59
2187,4/14/2015,549,11.28
2188,12/6/2014,549,1.43
2189,7/1/2013,549,12.53
2190,10/20/2015,549,13.3
2191,4/22/2015,550,16.08
2192,4/8/2011,551,4.01
2193,3/2/2014,551,2.74
2194,3/1/2013,551,28.31
2195,12/12/2012,551,12.39
2196,7/8/2011,551,0.93
2197,10/8/2015,552,10.66
2198,10/17/2015,553,7.03
2199,7/7/2014,554,11.06
2200,7/15/2015,554,16.64
2201,6/14/2015,554,4.74
2202,8/7/2014,554,3.55
2203,6/5/2015,555,3.5
2204,12/27/2010,556,10.33
2205,3/27/2013,556,0.62
2206,5/6/2013,556,1.04
2207,10/19/2014,556,9.31
2208,8/17/2013,556,10.51
2209,12/3/2015,557,9.09
2210,4/3/2013,558,7.92
2211,1/31/2014,558,4.62
2212,5/9/2013,558,6.79
2213,8/27/2015,558,2.72
2214,9/29/2015,558,20.98
2215,11/21/2014,559,1.83
2216,2/13/2012,560,5.35
2217,2/19/2012,560,13.04
2218,11/11/2015,560,8.64
2219,10/7/2015,561,0.46
2220,12/14/2012,562,5.67
2221,6/29/2013,562,6.7
2222,1/30/2011,563,5.62
2223,5/9/2011,563,16.09
2224,6/14/2014,564,17.85
2225,4/21/2014,565,0.33
2226,6/2/2010,566,20.04
2227,4/23/2012,566,16.11
2228,2/3/2014,566,1.3
2229,3/9/2012,566,9.14
2230,11/30/2010,566,23.27
2231,3/7/2015,566,7.86
2232,2/22/2012,566,4.31
2233,6/26/2011,566,11.18
2234,12/10/2010,566,7.17
2235,6/3/2012,566,10.68
2236,11/14/2014,566,8.77
2237,12/18/2013,567,7.12
2238,6/21/2014,567,6.66
2239,6/18/2014,567,0.12
2240,7/8/2014,567,5.79
2241,6/1/2014,568,7.49
2242,6/19/2014,568,5.9
2243,12/20/2014,568,5.07
2244,11/22/2014,568,2.81
2245,12/11/2015,568,1.04
2246,1/28/2010,569,27.85
2247,10/31/2015,569,10.17
2248,3/29/2014,569,6.17
2249,12/16/2013,569,15.66
2250,7/9/2012,569,10.83
2251,12/19/2010,569,4.59
2252,4/2/2010,569,17.97
2253,3/15/2012,570,9.5
2254,5/14/2012,570,3.52
2255,6/10/2012,570,0.43
2256,1/13/2014,570,1.99
2257,9/4/2015,570,18.38
2258,3/5/2013,570,0.13
2259,6/16/2014,570,7.84
2260,2/12/2013,570,11.4
2261,7/20/2015,570,7.63
2262,5/25/2015,570,3.32
2263,6/15/2013,570,0.88
2264,11/12/2011,571,8.57
2265,7/8/2014,571,1.04
2266,11/14/2012,571,18.4
2267,2/27/2013,571,14.27
2268,11/18/2011,571,5.98
2269,7/28/2014,571,2.78
2270,8/20/2014,571,22.85
2271,2/2/2015,571,8.56
2272,4/10/2012,571,7.73
2273,7/4/2014,572,16.58
2274,4/13/2013,573,32.81
2275,1/11/2014,573,9.71
2276,7/20/2013,573,2.48
2277,10/21/2014,573,6.16
2278,9/12/2013,573,14.45
2279,2/14/2015,573,4.67
2280,11/16/2015,574,10.43
2281,9/3/2014,575,6.95
2282,3/12/2013,576,7.1
2283,9/13/2013,576,7.98
2284,11/13/2013,577,18.19
2285,1/10/2015,577,11.5
2286,10/7/2013,578,2.48
2287,1/17/2014,578,7.07
2288,5/13/2014,578,4.41
2289,3/17/2014,579,9.92
2290,4/6/2015,579,9.21
2291,8/5/2014,579,6.11
2292,4/24/2015,579,6.83
2293,2/12/2011,580,5.41
2294,6/15/2011,580,4
2295,2/10/2013,581,7.18
2296,12/9/2015,581,4.33
2297,12/3/2013,582,1.67
2298,7/26/2014,582,3.86
2299,4/18/2014,582,8.61
2300,3/19/2015,582,0.75
2301,4/16/2015,582,7.25
2302,5/26/2014,582,11.69
2303,7/29/2014,583,9.19
2304,8/12/2010,584,15.57
2305,4/20/2013,584,10.47
2306,11/24/2012,584,19.26
2307,2/23/2015,585,1.73
2308,11/27/2015,585,1.77
2309,10/9/2015,585,9.29
2310,12/16/2015,585,14.87
2311,3/19/2015,585,25.5
2312,6/5/2015,585,5.55
2313,1/13/2012,586,8.33
2314,6/4/2012,586,16.68
2315,7/26/2013,586,2.18
2316,12/17/2014,587,6.72
2317,3/1/2015,587,0.44
2318,8/17/2014,588,1.82
2319,5/11/2015,588,14.02
2320,8/22/2011,589,12.4
2321,3/21/2013,589,12.14
2322,1/8/2015,589,11.15
2323,2/7/2012,589,0.67
2324,6/3/2014,589,4.47
2325,9/23/2011,590,8.56
2326,4/29/2014,590,8.09
2327,8/31/2015,590,15.79
2328,2/11/2014,590,6.85
2329,2/4/2012,590,2.33
2330,12/12/2013,590,7.84
2331,1/12/2012,591,1.76
2332,11/28/2011,592,3.8
2333,5/12/2015,592,2.59
2334,5/4/2012,592,2.62
2335,9/1/2014,592,0.28
2336,12/25/2013,592,2.75
2337,8/6/2012,592,6.84
2338,11/4/2011,593,9.34
2339,7/20/2015,593,0.37
2340,4/9/2013,593,10.84
2341,6/10/2013,594,3.09
2342,1/31/2014,594,18.85
2343,5/24/2014,594,3.86
2344,6/24/2011,595,8.41
2345,11/1/2013,595,4.94
2346,12/8/2013,595,7.39
2347,11/15/2013,595,3.61
2348,10/19/2012,596,5.69
2349,3/22/2013,596,8.71
2350,8/26/2012,597,0.72
2351,4/19/2015,597,19.83
2352,5/4/2014,597,9.09
2353,8/30/2015,597,4.84
2354,11/2/2015,597,9.47
2355,12/28/2014,597,3.35
2356,5/4/2014,597,0.88
2357,2/3/2015,597,8.65
2358,8/11/2015,598,11.37
2359,9/3/2015,598,5.37
2360,9/20/2015,598,17.95
2361,9/9/2015,598,14.27
2362,7/2/2011,599,6.49
2363,11/11/2011,600,2.22
2364,8/17/2013,601,0.08
2365,10/26/2013,602,11.85
2366,8/10/2015,602,0.71
2367,10/30/2014,602,8.54
2368,12/17/2014,602,7.47
2369,7/3/2015,603,8.51
2370,2/3/2014,604,9.68
2371,4/24/2012,605,2.24
2372,8/21/2014,605,7.36
2373,1/19/2015,605,7.81
2374,2/27/2011,606,5.23
2375,10/28/2013,606,8.19
2376,9/14/2011,606,1.18
2377,12/29/2014,606,10.95
2378,12/1/2012,606,8.05
2379,9/25/2011,606,11.19
2380,6/8/2011,606,5.08
2381,1/13/2013,606,0.3
2382,2/4/2012,606,5.76
2383,3/16/2010,607,18.28
2384,4/9/2011,607,5.64
2385,7/23/2014,607,13.97
2386,11/30/2013,607,4.31
2387,10/15/2012,607,10.98
2388,9/2/2012,607,12.68
2389,10/13/2014,608,7.03
2390,4/25/2010,609,7.92
2391,5/15/2011,609,14.29
2392,9/13/2015,609,4.88
2393,3/8/2013,609,3.54
2394,11/17/2013,610,13.27
2395,11/13/2014,610,0.23
2396,12/17/2012,611,8.18
2397,1/14/2013,611,18.8
2398,7/13/2014,611,5.57
2399,4/9/2014,611,0.39
2400,7/31/2014,611,1.65
2401,7/25/2015,612,18.31
2402,1/20/2015,613,4.36
2403,3/13/2015,613,9.62
2404,3/6/2015,613,16.67
2405,4/3/2015,613,9.61
2406,5/29/2010,614,8.45
2407,5/7/2014,614,17.03
2408,7/10/2013,614,10.08
2409,4/26/2013,614,2.06
2410,1/19/2013,614,0.57
2411,7/7/2015,614,4.92
2412,3/15/2013,614,9.3
2413,9/26/2015,614,4.72
2414,3/8/2015,615,14.83
2415,9/19/2015,616,14.35
2416,7/11/2011,617,5.22
2417,9/30/2012,617,6.7
2418,5/9/2013,617,4.71
2419,9/21/2011,617,0.33
2420,7/29/2011,617,6.21
2421,5/18/2015,618,22.6
2422,1/1/2015,619,4.95
2423,10/24/2015,619,16.72
2424,9/28/2015,619,25.09
2425,5/21/2014,620,2.62
2426,12/6/2015,620,0.24
2427,12/14/2014,620,5.84
2428,4/12/2010,621,11.45
2429,12/23/2011,621,6.74
2430,3/24/2012,621,6.93
2431,9/25/2013,621,3.32
2432,2/27/2011,621,15.57
2433,4/8/2011,621,12.86
2434,7/4/2010,622,6.77
2435,4/21/2015,622,9.76
2436,1/7/2013,622,7.96
2437,11/17/2010,622,3.84
2438,2/10/2015,622,1.6
2439,9/15/2014,622,4.8
2440,10/8/2012,622,4.71
2441,8/28/2010,622,0.16
2442,12/24/2014,622,8.97
2443,3/30/2015,622,7.49
2444,1/17/2011,622,4.41
2445,5/19/2014,622,1.26
2446,1/8/2015,622,0.27
2447,1/19/2015,622,12.42
2448,8/12/2014,622,7.31
2449,11/4/2010,622,0.11
2450,12/8/2011,623,5.57
2451,7/1/2012,623,9.58
2452,8/26/2013,623,6.92
2453,8/9/2012,623,8.05
2454,3/22/2015,623,0.72
2455,4/2/2012,623,6.47
2456,2/11/2013,623,22.16
2457,2/16/2013,624,9.97
2458,4/6/2013,624,19.48
2459,5/9/2011,625,0.66
2460,4/7/2015,625,13.51
2461,3/23/2012,625,4.25
2462,6/27/2014,625,3.75
2463,7/17/2014,625,12.99
2464,10/27/2012,625,4.44
2465,11/2/2012,626,10.06
2466,5/26/2015,626,24.86
2467,7/8/2013,626,5.97
2468,7/27/2015,626,1.45
2469,12/16/2014,626,4.09
2470,3/16/2014,626,7.5
2471,2/26/2012,627,8.54
2472,8/3/2012,627,14.19
2473,11/10/2013,627,11.71
2474,7/17/2012,627,27.29
2475,12/17/2012,627,13.99
2476,2/23/2015,628,9.29
2477,9/10/2012,629,11.03
2478,2/20/2014,629,1.78
2479,10/27/2014,629,6.74
2480,11/11/2015,629,20.13
2481,12/13/2015,629,6.1
2482,5/7/2013,629,12.07
2483,10/3/2012,629,4.72
2484,9/1/2011,630,14.27
2485,2/21/2013,630,7.41
2486,3/4/2010,631,1.89
2487,3/29/2011,632,2.38
2488,6/16/2012,632,8.78
2489,5/11/2012,632,4.9
2490,6/14/2011,632,22.61
2491,7/13/2011,632,36.94
2492,1/27/2013,632,9.58
2493,4/22/2012,632,9.72
2494,8/20/2011,632,6.55
2495,12/6/2011,632,4.67
2496,6/23/2011,632,7
2497,6/27/2012,632,0.11
2498,6/18/2012,632,6.11
2499,7/20/2010,633,1.08
2500,8/26/2010,633,3.27
2501,3/21/2013,634,3.28
2502,4/19/2014,634,4.9
2503,2/23/2010,635,5.09
2504,3/11/2015,635,4.68
2505,11/25/2011,635,17.02
2506,6/5/2014,635,8.45
2507,9/11/2010,635,9.22
2508,12/27/2015,635,0.06
2509,10/3/2010,635,11.59
2510,11/29/2012,636,16.23
2511,1/18/2015,636,3.48
2512,2/7/2013,636,0.01
2513,9/1/2014,636,3.56
2514,6/4/2015,636,7.4
2515,9/15/2011,637,6.41
2516,6/7/2013,637,23.05
2517,9/3/2014,637,0.81
2518,6/2/2012,638,4.74
2519,11/6/2013,638,12.85
2520,8/11/2015,638,18.17
2521,6/21/2012,638,2.22
2522,12/8/2013,638,3.83
2523,5/16/2013,638,8.07
2524,7/28/2015,638,12.98
2525,12/27/2011,639,17.35
2526,3/14/2014,639,10.71
2527,3/30/2015,639,3.8
2528,5/1/2014,639,3.49
2529,11/8/2011,640,24.11
2530,9/3/2015,640,4.36
2531,11/3/2010,641,2.75
2532,4/16/2013,641,0.99
2533,11/16/2013,641,1.44
2534,6/19/2014,641,12.04
2535,2/22/2014,642,1.23
2536,11/21/2015,642,16.69
2537,10/8/2014,642,7.55
2538,8/23/2015,642,2.31
2539,11/16/2014,642,11.84
2540,8/23/2014,642,10.34
2541,7/29/2014,642,11.85
2542,6/18/2015,643,0.1
2543,1/13/2010,644,0.26
2544,11/15/2011,644,0.81
2545,9/26/2014,644,3.84
2546,12/10/2014,644,3.06
2547,9/4/2013,644,15.41
2548,6/18/2015,644,21.09
2549,11/3/2011,644,11.4
2550,11/1/2010,644,0.81
2551,12/4/2011,644,7.88
2552,3/13/2013,644,13.76
2553,6/12/2014,644,3.04
2554,7/27/2012,645,10.85
2555,1/30/2014,645,9.82
2556,4/25/2014,646,1.18
2557,1/23/2015,646,3.61
2558,10/29/2014,646,10.82
2559,9/23/2014,646,9.47
2560,11/26/2015,646,9.44
2561,4/19/2015,646,12.41
2562,6/28/2015,646,28.36
2563,5/27/2011,647,11.61
2564,9/18/2012,647,2.92
2565,1/21/2012,647,9.29
2566,11/8/2012,647,19.16
2567,3/14/2012,647,22.87
2568,7/11/2015,647,8.74
2569,11/12/2015,647,2.71
2570,7/28/2014,647,6.85
2571,10/11/2013,647,13.44
2572,3/28/2014,647,5.72
2573,11/24/2015,647,7.92
2574,6/4/2012,647,9.22
2575,3/28/2013,647,10.36
2576,8/26/2014,648,2.33
2577,1/4/2015,649,4.28
2578,2/17/2015,649,12.21
2579,4/29/2011,650,10.36
2580,9/10/2011,650,8.42
2581,6/30/2013,650,2.18
2582,12/17/2015,650,9.55
2583,12/22/2012,650,23.6
2584,5/24/2012,650,9.88
2585,3/19/2015,650,9.08
2586,1/8/2014,650,6.07
2587,1/20/2014,650,5.56
2588,9/5/2013,650,1.06
2589,5/19/2013,650,4.09
2590,10/2/2012,650,3.44
2591,8/27/2015,650,6.07
2592,9/3/2015,650,6.35
2593,7/8/2012,650,5.8
2594,9/8/2013,650,0.85
2595,9/25/2011,650,13.12
2596,9/1/2013,651,9.9
2597,10/23/2014,651,11.98
2598,2/23/2014,652,3.43
2599,7/6/2014,652,10.96
2600,3/21/2014,652,0.27
2601,12/1/2014,652,2.91
2602,12/20/2014,652,3.46
2603,10/4/2014,652,2.29
2604,12/14/2010,653,2.63
2605,7/22/2011,653,6.81
2606,12/6/2012,653,0.48
2607,8/11/2011,653,0.17
2608,6/9/2015,653,7.09
2609,4/7/2013,654,4.76
2610,10/28/2013,654,0.72
2611,2/3/2010,655,6.97
2612,3/10/2010,655,5.81
2613,4/14/2015,656,7.78
2614,2/11/2015,657,4.62
2615,7/24/2015,657,18.56
2616,10/28/2015,657,13.67
2617,1/6/2011,658,17.95
2618,11/15/2015,658,2.09
2619,3/13/2014,658,24.69
2620,8/31/2015,658,5.45
2621,5/14/2012,658,1.16
2622,5/30/2011,658,10.27
2623,8/4/2013,658,16.48
2624,3/21/2014,658,9.79
2625,2/28/2011,658,11.4
2626,11/19/2015,658,1.3
2627,10/27/2010,659,3.16
2628,1/9/2010,660,4.34
2629,3/27/2010,660,3.54
2630,3/6/2012,660,19
2631,6/5/2010,660,0.61
2632,12/12/2011,660,23.72
2633,1/11/2012,660,16.49
2634,1/26/2012,660,29.98
2635,3/17/2015,660,2.24
2636,10/21/2013,661,16.35
2637,11/14/2015,661,7.47
2638,10/12/2013,662,3.9
2639,3/31/2014,662,27.58
2640,1/30/2011,663,18.83
2641,9/26/2011,663,19.54
2642,5/1/2013,663,18.39
2643,11/17/2015,663,17.53
2644,9/11/2014,663,19.58
2645,5/16/2011,663,31.4
2646,4/28/2011,663,2.11
2647,3/9/2015,664,3.54
2648,3/16/2012,665,12.87
2649,2/6/2013,665,12.63
2650,9/21/2012,665,12.83
2651,5/5/2013,666,2.22
2652,5/28/2015,666,21.71
2653,3/20/2014,667,0.82
2654,8/16/2014,667,11.66
2655,4/20/2010,668,19.04
2656,1/6/2013,668,2.86
2657,1/20/2011,668,12.57
2658,7/21/2012,669,16.98
2659,12/10/2015,669,0.2
2660,8/1/2014,669,7.24
2661,3/24/2014,669,12.51
2662,12/5/2013,670,20.83
2663,6/18/2014,670,0.39
2664,2/26/2012,671,8.01
2665,12/17/2015,671,9.05
2666,9/16/2014,671,6.92
2667,10/27/2015,671,11.85
2668,5/30/2014,671,6.32
2669,1/10/2014,671,8.69
2670,5/3/2012,671,8.35
2671,3/20/2013,671,4.8
2672,8/3/2014,671,11.53
2673,9/7/2015,671,4.16
2674,11/8/2014,671,4.28
2675,8/1/2013,671,1.15
2676,4/17/2014,672,8.18
2677,7/13/2014,672,16.19
2678,8/14/2013,673,16.37
2679,5/13/2013,674,21.35
2680,5/11/2014,674,7.95
2681,11/3/2013,675,8.01
2682,3/23/2014,675,13.62
2683,6/26/2014,675,4.16
